OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,dbo:capital,dbo:language,dbo:currency,Labels candidate,Candidate url state,Label Lookup,Label ok
Guinea,French,82.7,feb-59,Ibrahima Kassory Fofana,Conakry,1.041,Guinean franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Guinea,_Virginia', 'guinea, virginia', 'guinea,_virginia', 'Guinea, Virginia']","http://dbpedia.org/resource/Guinea,_Virginia",0,0
Guinea,French,83.7,mar-59,Ibrahima Kassory Fofana,Conakry,1.042,Guinean franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['guinea- bissau', 'guinea-bissau', 'Guinea-Bissau', 'Guinea- Bissau']",http://dbpedia.org/resource/Guinea-Bissau,0,0
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Carlos Lopes ( Guinea Bissau)', 'Carlos Lopes (Guinea Bissau)', 'Carlos_Lopes_(Guinea_Bissau)', 'carlos lopes (guinea bissau)', 'carlos_lopes_(guinea_bissau)', 'carlos lopes ( guinea bissau)']",http://dbpedia.org/resource/Carlos_Lopes_(Guinea_Bissau),1,0
Kenya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['NTV ( Kenya)', 'ntv ( kenya)', 'NTV (Kenya)', 'ntv (kenya)', 'NTV_(Kenya)', 'ntv_(kenya)']",http://dbpedia.org/resource/NTV_(Kenya),1,0
Kenya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya', 'kenya']",http://dbpedia.org/resource/Kenya,0,1
Kenya,Swahili,200.4,gen-64,Musalia Mudavadi,Nairobi,2.225,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya, Lubumbashi', 'kenya,_lubumbashi', 'kenya, lubumbashi', 'Kenya,_Lubumbashi']","http://dbpedia.org/resource/Kenya,_Lubumbashi",0,0
Kenya,Swahili,201.4,feb-64,Musalia Mudavadi,Nairobi,2.226,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['prime bank ( kenya)', 'prime bank (kenya)', 'Prime Bank ( Kenya)', 'Prime Bank (Kenya)', 'prime_bank_(kenya)', 'Prime_Bank_(Kenya)']",http://dbpedia.org/resource/Prime_Bank_(Kenya),0,0
Kenya,Swahili,202.4,mar-64,Musalia Mudavadi,Nairobi,2.227,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya–zambia relations', 'Kenya– Zambia relations', 'kenya–zambia_relations', 'kenya– zambia relations', 'Kenya–Zambia relations', 'Kenya–Zambia_relations']",http://dbpedia.org/resource/Kenya–Zambia_relations,0,0
Kenya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['NTV ( Kenya)', 'ntv ( kenya)', 'NTV (Kenya)', 'ntv (kenya)', 'NTV_(Kenya)', 'ntv_(kenya)']",http://dbpedia.org/resource/NTV_(Kenya),1,0
Kenya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya', 'kenya']",http://dbpedia.org/resource/Kenya,0,1
Kenya,English,200.4,gen-64,Musalia Mudavadi,Nairobi,2.225,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya, Lubumbashi', 'kenya,_lubumbashi', 'kenya, lubumbashi', 'Kenya,_Lubumbashi']","http://dbpedia.org/resource/Kenya,_Lubumbashi",0,0
Kenya,English,201.4,feb-64,Musalia Mudavadi,Nairobi,2.226,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['prime bank ( kenya)', 'prime bank (kenya)', 'Prime Bank ( Kenya)', 'Prime Bank (Kenya)', 'prime_bank_(kenya)', 'Prime_Bank_(Kenya)']",http://dbpedia.org/resource/Prime_Bank_(Kenya),0,0
Kenya,English,202.4,mar-64,Musalia Mudavadi,Nairobi,2.227,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya–zambia relations', 'Kenya– Zambia relations', 'kenya–zambia_relations', 'kenya– zambia relations', 'Kenya–Zambia relations', 'Kenya–Zambia_relations']",http://dbpedia.org/resource/Kenya–Zambia_relations,0,0
Kenya,English,203.4,apr-64,Musalia Mudavadi,Nairobi,2.228,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya–Mauritius relations', 'Kenya–Mauritius_relations', 'Kenya– Mauritius relations', 'kenya– mauritius relations', 'kenya–mauritius_relations', 'kenya–mauritius relations']",http://dbpedia.org/resource/Kenya–Mauritius_relations,0,0
Lesotho,Sotho,23.9,ott-66,C.T Thamae,Maseru,489,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['lesotho', 'Lesotho']",http://dbpedia.org/resource/Lesotho,1,1
Lesotho,Sotho,24.9,nov-66,C.T Thamae,Maseru,490,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Lesotho-Russia_relations', 'Lesotho- Russia relations', 'lesotho-russia_relations', 'lesotho-russia relations', 'lesotho- russia relations', 'Lesotho-Russia relations']",http://dbpedia.org/resource/Lesotho–Russia_relations,0,0
Lesotho,Sotho,25.9,dic-66,C.T Thamae,Maseru,491,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kao,_Lesotho', 'kao, lesotho', 'kao,_lesotho', 'Kao, Lesotho']","http://dbpedia.org/resource/Kao,_Lesotho",0,0
Lesotho,Sotho,26.9,gen-67,C.T Thamae,Maseru,492,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['a3 highway (lesotho)', 'A3 highway (Lesotho)', 'a3 highway ( lesotho)', 'a3_highway_(lesotho)', 'A3 highway ( Lesotho)', 'A3_highway_(Lesotho)']",http://dbpedia.org/resource/A3_highway_(Lesotho),0,0
Lesotho,Sotho,27.9,feb-67,C.T Thamae,Maseru,493,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Lesotho-United States relations', 'lesotho-united states relations', 'lesotho- united states relations', 'lesotho-united_states_relations', 'Lesotho-United_States_relations', 'Lesotho- United States relations']",http://dbpedia.org/resource/Lesotho–United_States_relations,0,0
Lesotho,Sotho,28.9,mar-67,C.T Thamae,Maseru,494,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['roma, lesotho', 'Roma, Lesotho', 'Roma,_Lesotho', 'roma,_lesotho']","http://dbpedia.org/resource/Roma,_Lesotho",0,0
Lesotho,English,23.9,ott-66,C.T Thamae,Maseru,489,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['lesotho', 'Lesotho']",http://dbpedia.org/resource/Lesotho,1,1
Lesotho,English,24.9,nov-66,C.T Thamae,Maseru,490,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Lesotho-Russia_relations', 'Lesotho- Russia relations', 'lesotho-russia_relations', 'lesotho-russia relations', 'lesotho- russia relations', 'Lesotho-Russia relations']",http://dbpedia.org/resource/Lesotho–Russia_relations,0,0
Lesotho,English,25.9,dic-66,C.T Thamae,Maseru,491,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kao,_Lesotho', 'kao, lesotho', 'kao,_lesotho', 'Kao, Lesotho']","http://dbpedia.org/resource/Kao,_Lesotho",0,0
Lesotho,English,26.9,gen-67,C.T Thamae,Maseru,492,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['a3 highway (lesotho)', 'A3 highway (Lesotho)', 'a3 highway ( lesotho)', 'a3_highway_(lesotho)', 'A3 highway ( Lesotho)', 'A3_highway_(Lesotho)']",http://dbpedia.org/resource/A3_highway_(Lesotho),0,0
Lesotho,English,27.9,feb-67,C.T Thamae,Maseru,493,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Lesotho-United States relations', 'lesotho-united states relations', 'lesotho- united states relations', 'lesotho-united_states_relations', 'Lesotho-United_States_relations', 'Lesotho- United States relations']",http://dbpedia.org/resource/Lesotho–United_States_relations,0,0
Lesotho,English,28.9,mar-67,C.T Thamae,Maseru,494,Malito (Loti),http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['roma, lesotho', 'Roma, Lesotho', 'Roma,_Lesotho', 'roma,_lesotho']","http://dbpedia.org/resource/Roma,_Lesotho",0,0
Liberia,English,71.3,July 1847,Elio E. Saleeby,Monrovia,963,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['liberty party (liberia)', 'liberty party ( liberia)', 'Liberty Party (Liberia)', 'Liberty_Party_(Liberia)', 'liberty_party_(liberia)', 'Liberty Party ( Liberia)']",http://dbpedia.org/resource/Liberty_Party_(Liberia),1,0
Liberia,English,72.3,July 1848,Elio E. Saleeby,Monrovia,964,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['FCAK-Liberia', 'FCAK- Liberia', 'fcak-liberia', 'fcak- liberia']",http://dbpedia.org/resource/FCAK-Liberia,0,0
Liberia,English,73.3,July 1849,Elio E. Saleeby,Monrovia,965,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['liberia', 'Liberia']",http://dbpedia.org/resource/Liberia,0,1
Liberia,English,74.3,July 1850,Elio E. Saleeby,Monrovia,966,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['john hanson ( liberia)', 'john hanson (liberia)', 'John_Hanson_(Liberia)', 'John Hanson (Liberia)', 'John Hanson ( Liberia)', 'john_hanson_(liberia)']",http://dbpedia.org/resource/John_Hanson_(Liberia),0,0
Liberia,English,75.3,July 1851,Elio E. Saleeby,Monrovia,967,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['The_Inquirer_(Liberia)', 'the inquirer (liberia)', 'the_inquirer_(liberia)', 'The Inquirer (Liberia)', 'The Inquirer ( Liberia)', 'the inquirer ( liberia)']",http://dbpedia.org/resource/The_Inquirer_(Liberia),0,0
Liberia,English,76.3,July 1852,Elio E. Saleeby,Monrovia,968,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Lewis_Brown_(Liberia)', 'lewis brown ( liberia)', 'Lewis Brown ( Liberia)', 'Lewis Brown (Liberia)', 'lewis_brown_(liberia)', 'lewis brown (liberia)']",http://dbpedia.org/resource/Lewis_Brown_(Liberia),0,0
Liberia,English,77.3,July 1853,Elio E. Saleeby,Monrovia,969,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['liberia,_north_carolina', 'Liberia,_North_Carolina', 'Liberia, North Carolina', 'liberia, north carolina']","http://dbpedia.org/resource/Liberia,_North_Carolina",0,0
Libya,Arabic,817.6,dic-51,Taher E. Jehaimi,Tripoli,8.426,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['libya, libya, libya', 'libya,_libya,_libya', 'Libya,_Libya,_Libya', 'Libya, Libya, Libya']","http://dbpedia.org/resource/Libya,_Libya,_Libya",1,0
Libya,Arabic,818.6,gen-52,Taher E. Jehaimi,Tripoli,8.427,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Libya', 'libya']",http://dbpedia.org/resource/Libya,0,1
Libya,Arabic,819.6,feb-52,Taher E. Jehaimi,Tripoli,8.428,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Libya-Serbia_relations', 'Libya-Serbia relations', 'Libya- Serbia relations', 'libya-serbia_relations', 'libya- serbia relations', 'libya-serbia relations']",http://dbpedia.org/resource/Libya-Serbia_relations,0,0
Libya,Arabic,820.6,mar-52,Taher E. Jehaimi,Tripoli,8.429,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['libya- montenegro relations', 'Libya-Montenegro relations', 'libya-montenegro relations', 'Libya-Montenegro_relations', 'Libya- Montenegro relations', 'libya-montenegro_relations']",http://dbpedia.org/resource/Libya-Montenegro_relations,0,0
Libya,Arabic,821.6,apr-52,Taher E. Jehaimi,Tripoli,8.430,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['libya-malaysia_relations', 'libya- malaysia relations', 'Libya-Malaysia relations', 'Libya- Malaysia relations', 'Libya-Malaysia_relations', 'libya-malaysia relations']",http://dbpedia.org/resource/Libya-Malaysia_relations,0,0
Libya,Arabic,822.6,mag-52,Taher E. Jehaimi,Tripoli,8.431,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Libya-Philippines_relations', 'Libya-Philippines relations', 'libya-philippines relations', 'libya- philippines relations', 'Libya- Philippines relations', 'libya-philippines_relations']",http://dbpedia.org/resource/Libya-Philippines_relations,0,0
Libya,Arabic,823.6,giu-52,Taher E. Jehaimi,Tripoli,8.432,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['libya- russia relations', 'Libya- Russia relations', 'Libya-Russia relations', 'libya-russia relations', 'libya-russia_relations', 'Libya-Russia_relations']",http://dbpedia.org/resource/Libya-Russia_relations,0,0
Madagascar,Malagasy,90.4,lug-60,Andrianarivo Tantely,Antananarivo,1.154,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Madagascar', 'madagascar']",http://dbpedia.org/resource/Madagascar,1,1
Madagascar,Malagasy,91.4,ago-60,Andrianarivo Tantely,Antananarivo,1.155,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['senate ( madagascar)', 'senate_(madagascar)', 'Senate (Madagascar)', 'Senate_(Madagascar)', 'Senate ( Madagascar)', 'senate (madagascar)']",http://dbpedia.org/resource/Senate_(Madagascar),0,0
Madagascar,Malagasy,92.4,set-60,Andrianarivo Tantely,Antananarivo,1.156,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['union ( madagascar)', 'Union (Madagascar)', 'Union ( Madagascar)', 'union (madagascar)', 'Union_(Madagascar)', 'union_(madagascar)']",http://dbpedia.org/resource/Union_(Madagascar),0,0
Madagascar,Malagasy,93.4,ott-60,Andrianarivo Tantely,Antananarivo,1.157,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['madagascar-russia_relations', 'madagascar- russia relations', 'madagascar-russia relations', 'Madagascar-Russia relations', 'Madagascar-Russia_relations', 'Madagascar- Russia relations']",http://dbpedia.org/resource/Madagascar-Russia_relations,0,0
Madagascar,Malagasy,94.4,nov-60,Andrianarivo Tantely,Antananarivo,1.158,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['madagascar: operation penguin', 'madagascar:_operation_penguin', 'Madagascar: Operation Penguin', 'Madagascar:_Operation_Penguin']",http://dbpedia.org/resource/Madagascar:_Operation_Penguin,0,0
Madagascar,Malagasy,95.4,dic-60,Andrianarivo Tantely,Antananarivo,1.159,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Rova (Madagascar)', 'rova (madagascar)', 'Rova ( Madagascar)', 'Rova_(Madagascar)', 'rova ( madagascar)', 'rova_(madagascar)']",http://dbpedia.org/resource/Rova_(Madagascar),0,0
Madagascar,Malagasy,96.4,gen-61,Andrianarivo Tantely,Antananarivo,1.160,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['hasina ( madagascar)', 'hasina_(madagascar)', 'Hasina ( Madagascar)', 'hasina (madagascar)', 'Hasina_(Madagascar)', 'Hasina (Madagascar)']",http://dbpedia.org/resource/Hasina_(Madagascar),0,0
Madagascar,French,90.4,lug-60,Andrianarivo Tantely,Antananarivo,1.154,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Madagascar', 'madagascar']",http://dbpedia.org/resource/Madagascar,1,1
Madagascar,French,91.4,ago-60,Andrianarivo Tantely,Antananarivo,1.155,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['senate ( madagascar)', 'senate_(madagascar)', 'Senate (Madagascar)', 'Senate_(Madagascar)', 'Senate ( Madagascar)', 'senate (madagascar)']",http://dbpedia.org/resource/Senate_(Madagascar),0,0
Madagascar,French,92.4,set-60,Andrianarivo Tantely,Antananarivo,1.156,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['union ( madagascar)', 'Union (Madagascar)', 'Union ( Madagascar)', 'union (madagascar)', 'Union_(Madagascar)', 'union_(madagascar)']",http://dbpedia.org/resource/Union_(Madagascar),0,0
Madagascar,French,93.4,ott-60,Andrianarivo Tantely,Antananarivo,1.157,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['madagascar-russia_relations', 'madagascar- russia relations', 'madagascar-russia relations', 'Madagascar-Russia relations', 'Madagascar-Russia_relations', 'Madagascar- Russia relations']",http://dbpedia.org/resource/Madagascar-Russia_relations,0,0
Madagascar,French,94.4,nov-60,Andrianarivo Tantely,Antananarivo,1.158,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['madagascar: operation penguin', 'madagascar:_operation_penguin', 'Madagascar: Operation Penguin', 'Madagascar:_Operation_Penguin']",http://dbpedia.org/resource/Madagascar:_Operation_Penguin,0,0
Madagascar,French,95.4,dic-60,Andrianarivo Tantely,Antananarivo,1.159,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Rova (Madagascar)', 'rova (madagascar)', 'Rova ( Madagascar)', 'Rova_(Madagascar)', 'rova ( madagascar)', 'rova_(madagascar)']",http://dbpedia.org/resource/Rova_(Madagascar),0,0
Madagascar,French,96.4,gen-61,Andrianarivo Tantely,Antananarivo,1.160,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['hasina ( madagascar)', 'hasina_(madagascar)', 'Hasina ( Madagascar)', 'hasina (madagascar)', 'Hasina_(Madagascar)', 'Hasina (Madagascar)']",http://dbpedia.org/resource/Hasina_(Madagascar),0,0
Malawi,English,50.9,lug-64,M.A.P. Chikaonda,Lilongwe,759,Malawi Kwacha,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['malawi', 'Malawi']",http://dbpedia.org/resource/Malawi,1,1
Malawi,English,51.9,ago-64,M.A.P. Chikaonda,Lilongwe,760,Malawi Kwacha,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['malawi-tanzania_relations', 'malawi-tanzania relations', 'Malawi-Tanzania relations', 'malawi- tanzania relations', 'Malawi- Tanzania relations', 'Malawi-Tanzania_relations']",http://dbpedia.org/resource/Malawi-Tanzania_relations,0,0
Malawi,English,52.9,set-64,M.A.P. Chikaonda,Lilongwe,761,Malawi Kwacha,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['District_Commissioner_(Malawi)', 'district_commissioner_(malawi)', 'District Commissioner ( Malawi)', 'district commissioner (malawi)', 'District Commissioner (Malawi)', 'district commissioner ( malawi)']",http://dbpedia.org/resource/District_Commissioner_(Malawi),0,0
Malawi,English,53.9,ott-64,M.A.P. Chikaonda,Lilongwe,762,Malawi Kwacha,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['malawi-morocco_relations', 'malawi- morocco relations', 'Malawi-Morocco_relations', 'Malawi- Morocco relations', 'malawi-morocco relations', 'Malawi-Morocco relations']",http://dbpedia.org/resource/Malawi-Morocco_relations,0,0
Malawi,English,54.9,nov-64,M.A.P. Chikaonda,Lilongwe,763,Malawi Kwacha,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['malosa_(malawi)', 'malosa (malawi)', 'malosa ( malawi)', 'Malosa_(Malawi)', 'Malosa ( Malawi)', 'Malosa (Malawi)']",http://dbpedia.org/resource/Malosa_(Malawi),0,0
Malawi,English,55.9,dic-64,M.A.P. Chikaonda,Lilongwe,764,Malawi Kwacha,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Malawi-Nigeria_relations', 'Malawi- Nigeria relations', 'malawi-nigeria_relations', 'malawi-nigeria relations', 'malawi- nigeria relations', 'Malawi-Nigeria relations']",http://dbpedia.org/resource/Malawi-Nigeria_relations,0,0
Malawi,English,56.9,gen-65,M.A.P. Chikaonda,Lilongwe,765,Malawi Kwacha,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Malawi-Mozambique_relations', 'malawi- mozambique relations', 'malawi-mozambique relations', 'malawi-mozambique_relations', 'Malawi-Mozambique relations', 'Malawi- Mozambique relations']",http://dbpedia.org/resource/Malawi-Mozambique_relations,0,0
Mali,French,68.9,lug-65,Soumaila Cisse,Bama Ko,939,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mali', 'mali']",http://dbpedia.org/resource/Mali,1,1
Mali,French,69.9,ago-65,Soumaila Cisse,Bama Ko,940,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kumara ( Mali)', 'Kumara (Mali)', 'Kumara_(Mali)', 'kumara ( mali)', 'kumara_(mali)', 'kumara (mali)']",http://dbpedia.org/resource/Kumara_(Mali),0,0
Mali,French,70.9,set-65,Soumaila Cisse,Bama Ko,941,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mali, guinea', 'Mali,_Guinea', 'Mali, Guinea', 'mali,_guinea']","http://dbpedia.org/resource/Mali,_Guinea",0,0
Mali,French,71.9,ott-65,Soumaila Cisse,Bama Ko,942,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mali_(gpu)', 'Mali ( GPU)', 'mali ( gpu)', 'mali (gpu)', 'Mali_(GPU)', 'Mali (GPU)']",http://dbpedia.org/resource/Mali_(GPU),0,0
Mali,French,72.9,nov-65,Soumaila Cisse,Bama Ko,943,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mali, Ardabil', 'mali,_ardabil', 'mali, ardabil', 'Mali,_Ardabil']","http://dbpedia.org/resource/Mali,_Ardabil",0,0
Mali,French,73.9,dic-65,Soumaila Cisse,Bama Ko,944,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mali-russia_relations', 'Mali-Russia relations', 'mali-russia relations', 'mali- russia relations', 'Mali- Russia relations', 'Mali-Russia_relations']",http://dbpedia.org/resource/Mali-Russia_relations,0,0
Mali,French,74.9,gen-66,Soumaila Cisse,Bama Ko,945,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mali- netherlands relations', 'Mali-Netherlands_relations', 'mali-netherlands relations', 'Mali- Netherlands relations', 'Mali-Netherlands relations', 'mali-netherlands_relations']",http://dbpedia.org/resource/Mali-Netherlands_relations,0,0
Mauritania,Arabic,47.5,nov-60,Mohamedou Ould Michel,Arabic,48.5,dic-60,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['nair (mauritania)', 'nair ( mauritania)', 'Nair_(Mauritania)', 'nair_(mauritania)', 'Nair (Mauritania)', 'Nair ( Mauritania)']",http://dbpedia.org/resource/Nair_(Mauritania),1,0
Mauritania,Arabic,48.5,dic-60,Mohamedou Ould Michel,Arabic,49.5,gen-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Alternative_(Mauritania)', 'Alternative ( Mauritania)', 'alternative_(mauritania)', 'alternative ( mauritania)', 'Alternative (Mauritania)', 'alternative (mauritania)']",http://dbpedia.org/resource/Alternative_(Mauritania),0,0
Mauritania,Arabic,49.5,gen-61,Mohamedou Ould Michel,Arabic,50.5,feb-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mauritania', 'mauritania']",http://dbpedia.org/resource/Mauritania,0,1
Mauritania,Arabic,50.5,feb-61,Mohamedou Ould Michel,Arabic,51.5,mar-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mauritania-senegal_relations', 'mauritania-senegal relations', 'mauritania- senegal relations', 'Mauritania-Senegal_relations', 'Mauritania- Senegal relations', 'Mauritania-Senegal relations']",http://dbpedia.org/resource/Mauritania-Senegal_relations,0,0
Mauritania,Arabic,51.5,mar-61,Mohamedou Ould Michel,Arabic,52.5,apr-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mauritania-russia relations', 'Mauritania- Russia relations', 'Mauritania-Russia relations', 'mauritania-russia_relations', 'Mauritania-Russia_relations', 'mauritania- russia relations']",http://dbpedia.org/resource/Mauritania-Russia_relations,0,0
