OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,dbo:capital,dbo:language,dbo:currency,Labels candidate,Candidate url state,Label Lookup,Label ok
Libya,Arabic,826.6,set-52,Taher E. Jehaimi,Tripoli,8.435,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Libya- Sudan relations', 'libya- sudan relations', 'Libya-Sudan relations', 'libya-sudan_relations', 'libya-sudan relations', 'Libya-Sudan_relations']",http://dbpedia.org/resource/Libya-Sudan_relations,0,0
Madagascar,Malagasy,90.4,lug-60,Andrianarivo Tantely,Antananarivo,1.154,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Madagascar', 'madagascar']",http://dbpedia.org/resource/Madagascar,1,1
Madagascar,Malagasy,91.4,ago-60,Andrianarivo Tantely,Antananarivo,1.155,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['senate ( madagascar)', 'senate_(madagascar)', 'Senate (Madagascar)', 'Senate_(Madagascar)', 'Senate ( Madagascar)', 'senate (madagascar)']",http://dbpedia.org/resource/Senate_(Madagascar),0,0
Madagascar,Malagasy,92.4,set-60,Andrianarivo Tantely,Antananarivo,1.156,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['union ( madagascar)', 'Union (Madagascar)', 'Union ( Madagascar)', 'union (madagascar)', 'Union_(Madagascar)', 'union_(madagascar)']",http://dbpedia.org/resource/Union_(Madagascar),0,0
Madagascar,Malagasy,93.4,ott-60,Andrianarivo Tantely,Antananarivo,1.157,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['madagascar-russia_relations', 'madagascar- russia relations', 'madagascar-russia relations', 'Madagascar-Russia relations', 'Madagascar-Russia_relations', 'Madagascar- Russia relations']",http://dbpedia.org/resource/Madagascar-Russia_relations,0,0
Madagascar,Malagasy,94.4,nov-60,Andrianarivo Tantely,Antananarivo,1.158,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['madagascar: operation penguin', 'madagascar:_operation_penguin', 'Madagascar: Operation Penguin', 'Madagascar:_Operation_Penguin']",http://dbpedia.org/resource/Madagascar:_Operation_Penguin,0,0
Madagascar,Malagasy,95.4,dic-60,Andrianarivo Tantely,Antananarivo,1.159,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Rova (Madagascar)', 'rova (madagascar)', 'Rova ( Madagascar)', 'Rova_(Madagascar)', 'rova ( madagascar)', 'rova_(madagascar)']",http://dbpedia.org/resource/Rova_(Madagascar),0,0
Madagascar,Malagasy,96.4,gen-61,Andrianarivo Tantely,Antananarivo,1.160,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['hasina ( madagascar)', 'hasina_(madagascar)', 'Hasina ( Madagascar)', 'hasina (madagascar)', 'Hasina_(Madagascar)', 'Hasina (Madagascar)']",http://dbpedia.org/resource/Hasina_(Madagascar),0,0
Madagascar,Malagasy,97.4,feb-61,Andrianarivo Tantely,Antananarivo,1.161,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Madagascar_(TV_series)', 'Madagascar ( TV series)', 'Madagascar (TV series)', 'madagascar ( tv series)', 'madagascar (tv series)', 'madagascar_(tv_series)']",http://dbpedia.org/resource/Madagascar_(TV_series),0,0
Madagascar,Malagasy,98.4,mar-61,Andrianarivo Tantely,Antananarivo,1.162,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Hova_(Madagascar)', 'hova_(madagascar)', 'Hova (Madagascar)', 'hova (madagascar)', 'Hova ( Madagascar)', 'hova ( madagascar)']",http://dbpedia.org/resource/Hova_(Madagascar),0,0
Madagascar,Malagasy,99.4,apr-61,Andrianarivo Tantely,Antananarivo,1.163,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['madagascar_(franchise)', 'Madagascar_(franchise)', 'Madagascar (franchise)', 'madagascar (franchise)']",http://dbpedia.org/resource/Madagascar_(franchise),0,0
Madagascar,French,90.4,lug-60,Andrianarivo Tantely,Antananarivo,1.154,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Madagascar', 'madagascar']",http://dbpedia.org/resource/Madagascar,1,1
Madagascar,French,91.4,ago-60,Andrianarivo Tantely,Antananarivo,1.155,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['senate ( madagascar)', 'senate_(madagascar)', 'Senate (Madagascar)', 'Senate_(Madagascar)', 'Senate ( Madagascar)', 'senate (madagascar)']",http://dbpedia.org/resource/Senate_(Madagascar),0,0
Madagascar,French,92.4,set-60,Andrianarivo Tantely,Antananarivo,1.156,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['union ( madagascar)', 'Union (Madagascar)', 'Union ( Madagascar)', 'union (madagascar)', 'Union_(Madagascar)', 'union_(madagascar)']",http://dbpedia.org/resource/Union_(Madagascar),0,0
Madagascar,French,93.4,ott-60,Andrianarivo Tantely,Antananarivo,1.157,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['madagascar-russia_relations', 'madagascar- russia relations', 'madagascar-russia relations', 'Madagascar-Russia relations', 'Madagascar-Russia_relations', 'Madagascar- Russia relations']",http://dbpedia.org/resource/Madagascar-Russia_relations,0,0
Madagascar,French,94.4,nov-60,Andrianarivo Tantely,Antananarivo,1.158,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['madagascar: operation penguin', 'madagascar:_operation_penguin', 'Madagascar: Operation Penguin', 'Madagascar:_Operation_Penguin']",http://dbpedia.org/resource/Madagascar:_Operation_Penguin,0,0
Madagascar,French,95.4,dic-60,Andrianarivo Tantely,Antananarivo,1.159,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Rova (Madagascar)', 'rova (madagascar)', 'Rova ( Madagascar)', 'Rova_(Madagascar)', 'rova ( madagascar)', 'rova_(madagascar)']",http://dbpedia.org/resource/Rova_(Madagascar),0,0
Madagascar,French,96.4,gen-61,Andrianarivo Tantely,Antananarivo,1.160,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['hasina ( madagascar)', 'hasina_(madagascar)', 'Hasina ( Madagascar)', 'hasina (madagascar)', 'Hasina_(Madagascar)', 'Hasina (Madagascar)']",http://dbpedia.org/resource/Hasina_(Madagascar),0,0
Madagascar,French,97.4,feb-61,Andrianarivo Tantely,Antananarivo,1.161,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Madagascar_(TV_series)', 'Madagascar ( TV series)', 'Madagascar (TV series)', 'madagascar ( tv series)', 'madagascar (tv series)', 'madagascar_(tv_series)']",http://dbpedia.org/resource/Madagascar_(TV_series),0,0
Madagascar,French,98.4,mar-61,Andrianarivo Tantely,Antananarivo,1.162,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Hova_(Madagascar)', 'hova_(madagascar)', 'Hova (Madagascar)', 'hova (madagascar)', 'Hova ( Madagascar)', 'hova ( madagascar)']",http://dbpedia.org/resource/Hova_(Madagascar),0,0
Madagascar,French,99.4,apr-61,Andrianarivo Tantely,Antananarivo,1.163,Madagasy franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['madagascar_(franchise)', 'Madagascar_(franchise)', 'Madagascar (franchise)', 'madagascar (franchise)']",http://dbpedia.org/resource/Madagascar_(franchise),0,0
Mauritania,Arabic,47.5,nov-60,Mohamedou Ould Michel,Arabic,48.5,dic-60,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['nair (mauritania)', 'nair ( mauritania)', 'Nair_(Mauritania)', 'nair_(mauritania)', 'Nair (Mauritania)', 'Nair ( Mauritania)']",http://dbpedia.org/resource/Nair_(Mauritania),1,0
Mauritania,Arabic,48.5,dic-60,Mohamedou Ould Michel,Arabic,49.5,gen-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Alternative_(Mauritania)', 'Alternative ( Mauritania)', 'alternative_(mauritania)', 'alternative ( mauritania)', 'Alternative (Mauritania)', 'alternative (mauritania)']",http://dbpedia.org/resource/Alternative_(Mauritania),0,0
Mauritania,Arabic,49.5,gen-61,Mohamedou Ould Michel,Arabic,50.5,feb-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mauritania', 'mauritania']",http://dbpedia.org/resource/Mauritania,0,1
Mauritania,Arabic,50.5,feb-61,Mohamedou Ould Michel,Arabic,51.5,mar-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mauritania-senegal_relations', 'mauritania-senegal relations', 'mauritania- senegal relations', 'Mauritania-Senegal_relations', 'Mauritania- Senegal relations', 'Mauritania-Senegal relations']",http://dbpedia.org/resource/Mauritania-Senegal_relations,0,0
Mauritania,Arabic,51.5,mar-61,Mohamedou Ould Michel,Arabic,52.5,apr-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mauritania-russia relations', 'Mauritania- Russia relations', 'Mauritania-Russia relations', 'mauritania-russia_relations', 'Mauritania-Russia_relations', 'mauritania- russia relations']",http://dbpedia.org/resource/Mauritania-Russia_relations,0,0
Mauritania,Arabic,52.5,apr-61,Mohamedou Ould Michel,Arabic,53.5,mag-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mauritania-Spain_relations', 'Mauritania-Spain relations', 'mauritania-spain_relations', 'Mauritania- Spain relations', 'mauritania- spain relations', 'mauritania-spain relations']",http://dbpedia.org/resource/Mauritania-Spain_relations,0,0
Mauritania,Arabic,53.5,mag-61,Mohamedou Ould Michel,Arabic,54.5,giu-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Sawab_(Mauritania)', 'sawab ( mauritania)', 'sawab_(mauritania)', 'Sawab (Mauritania)', 'sawab (mauritania)', 'Sawab ( Mauritania)']",http://dbpedia.org/resource/Sawab_(Mauritania),0,0
Mauritania,Arabic,54.5,giu-61,Mohamedou Ould Michel,Arabic,55.5,lug-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Sani,_Mauritania', 'Sani, Mauritania', 'sani, mauritania', 'sani,_mauritania']","http://dbpedia.org/resource/Sani,_Mauritania",0,0
Mauritania,Arabic,55.5,lug-61,Mohamedou Ould Michel,Arabic,56.5,ago-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sava, mauritania', 'sava,_mauritania', 'Sava,_Mauritania', 'Sava, Mauritania']","http://dbpedia.org/resource/Sava,_Mauritania",0,0
Mauritania,Arabic,56.5,ago-61,Mohamedou Ould Michel,Arabic,57.5,set-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Sagne,_Mauritania', 'Sagne, Mauritania', 'sagne, mauritania', 'sagne,_mauritania']","http://dbpedia.org/resource/Sagne,_Mauritania",0,0
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Abda (Morocco)', 'Abda ( Morocco)', 'abda ( morocco)', 'abda_(morocco)', 'abda (morocco)', 'Abda_(Morocco)']",http://dbpedia.org/resource/Abda_(Morocco),1,0
Morocco,Arabic,428.7,apr-56,Mohamed Seqat,Rabat,4.528,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['aita (morocco)', 'Aita (Morocco)', 'Aita_(Morocco)', 'aita_(morocco)', 'Aita ( Morocco)', 'aita ( morocco)']",http://dbpedia.org/resource/Aita_(Morocco),0,0
Morocco,Arabic,429.7,mag-56,Mohamed Seqat,Rabat,4.529,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['morocco', 'Morocco']",http://dbpedia.org/resource/Morocco,0,1
Morocco,Arabic,430.7,giu-56,Mohamed Seqat,Rabat,4.530,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['r301 ( morocco)', 'R301_(Morocco)', 'r301_(morocco)', 'R301 ( Morocco)', 'R301 (Morocco)', 'r301 (morocco)']",http://dbpedia.org/resource/R301_(Morocco),0,0
Morocco,Arabic,431.7,lug-56,Mohamed Seqat,Rabat,4.531,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Morocco-Norway_relations', 'morocco-norway_relations', 'Morocco- Norway relations', 'morocco- norway relations', 'Morocco-Norway relations', 'morocco-norway relations']",http://dbpedia.org/resource/Morocco-Norway_relations,0,0
Morocco,Arabic,432.7,ago-56,Mohamed Seqat,Rabat,4.532,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['morocco,_indiana', 'Morocco,_Indiana', 'Morocco, Indiana', 'morocco, indiana']","http://dbpedia.org/resource/Morocco,_Indiana",0,0
Morocco,Arabic,433.7,set-56,Mohamed Seqat,Rabat,4.533,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['morocco- russia relations', 'Morocco-Russia_relations', 'morocco-russia relations', 'Morocco- Russia relations', 'morocco-russia_relations', 'Morocco-Russia relations']",http://dbpedia.org/resource/Morocco-Russia_relations,0,0
Morocco,Arabic,434.7,ott-56,Mohamed Seqat,Rabat,4.534,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Chaabi_(Morocco)', 'chaabi_(morocco)', 'chaabi (morocco)', 'chaabi ( morocco)', 'Chaabi ( Morocco)', 'Chaabi (Morocco)']",http://dbpedia.org/resource/Chaabi_(Morocco),0,0
Morocco,Arabic,435.7,nov-56,Mohamed Seqat,Rabat,4.535,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['chaouia ( morocco)', 'Chaouia (Morocco)', 'Chaouia ( Morocco)', 'chaouia_(morocco)', 'chaouia (morocco)', 'Chaouia_(Morocco)']",http://dbpedia.org/resource/Chaouia_(Morocco),0,0
Morocco,Arabic,436.7,dic-56,Mohamed Seqat,Rabat,4.536,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Morocco-Congo Treaty', 'Morocco-Congo_Treaty', 'Morocco- Congo Treaty', 'morocco-congo_treaty', 'morocco-congo treaty', 'morocco- congo treaty']",http://dbpedia.org/resource/Morocco-Congo_Treaty,0,0
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['bacar (mozambique)', 'bacar_(mozambique)', 'Bacar_(Mozambique)', 'bacar ( mozambique)', 'Bacar ( Mozambique)', 'Bacar (Mozambique)']",http://dbpedia.org/resource/Bacar_(Mozambique),1,0
Mozambique,Portuguese,85,lug-75,Tomaz Augusto Salomao,Maputo,1091,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mozambique', 'mozambique']",http://dbpedia.org/resource/Mozambique,0,1
Mozambique,Portuguese,86,ago-75,Tomaz Augusto Salomao,Maputo,1092,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ibo ( mozambique)', 'Ibo_(Mozambique)', 'Ibo ( Mozambique)', 'ibo (mozambique)', 'Ibo (Mozambique)', 'ibo_(mozambique)']",http://dbpedia.org/resource/Ibo_(Mozambique),0,0
Mozambique,Portuguese,87,set-75,Tomaz Augusto Salomao,Maputo,1093,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Chiuta ( Mozambique)', 'chiuta ( mozambique)', 'chiuta_(mozambique)', 'Chiuta_(Mozambique)', 'Chiuta (Mozambique)', 'chiuta (mozambique)']",http://dbpedia.org/resource/Chiuta_(Mozambique),0,0
Mozambique,Portuguese,88,ott-75,Tomaz Augusto Salomao,Maputo,1094,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mozambique-Tanzania_relations', 'Mozambique- Tanzania relations', 'mozambique- tanzania relations', 'Mozambique-Tanzania relations', 'mozambique-tanzania_relations', 'mozambique-tanzania relations']",http://dbpedia.org/resource/Mozambique-Tanzania_relations,0,0
Mozambique,Portuguese,89,nov-75,Tomaz Augusto Salomao,Maputo,1095,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mozambique-Portugal_relations', 'Mozambique- Portugal relations', 'mozambique-portugal relations', 'Mozambique-Portugal relations', 'mozambique- portugal relations', 'mozambique-portugal_relations']",http://dbpedia.org/resource/Mozambique-Portugal_relations,0,0
Mozambique,Portuguese,90,dic-75,Tomaz Augusto Salomao,Maputo,1096,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mozambique-Russia_relations', 'mozambique-russia_relations', 'mozambique- russia relations', 'Mozambique-Russia relations', 'mozambique-russia relations', 'Mozambique- Russia relations']",http://dbpedia.org/resource/Mozambique-Russia_relations,0,0
Mozambique,Portuguese,91,gen-76,Tomaz Augusto Salomao,Maputo,1097,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Muar River ( Mozambique)', 'muar river (mozambique)', 'muar_river_(mozambique)', 'Muar_River_(Mozambique)', 'Muar River (Mozambique)', 'muar river ( mozambique)']",http://dbpedia.org/resource/Muar_River_(Mozambique),0,0
Mozambique,Portuguese,92,feb-76,Tomaz Augusto Salomao,Maputo,1098,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['pemba airport (mozambique)', 'pemba_airport_(mozambique)', 'Pemba_Airport_(Mozambique)', 'Pemba Airport ( Mozambique)', 'pemba airport ( mozambique)', 'Pemba Airport (Mozambique)']",http://dbpedia.org/resource/Pemba_Airport_(Mozambique),0,0
Mozambique,Portuguese,93,mar-76,Tomaz Augusto Salomao,Maputo,1099,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Gelo, Mozambique', 'gelo,_mozambique', 'Gelo,_Mozambique', 'gelo, mozambique']","http://dbpedia.org/resource/Gelo,_Mozambique",0,0
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['namibia-zambia_relations', 'Namibia-Zambia_relations', 'Namibia- Zambia relations', 'namibia-zambia relations', 'Namibia-Zambia relations', 'namibia- zambia relations']",http://dbpedia.org/resource/Namibia-Zambia_relations,1,0
Namibia,English,100.6,apr-90,Nangolo Mbumba,Windhoek,1.247,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['namibia', 'Namibia']",http://dbpedia.org/resource/Namibia,0,1
Namibia,English,101.6,mag-90,Nangolo Mbumba,Windhoek,1.248,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['namibia-russia_relations', 'namibia- russia relations', 'Namibia- Russia relations', 'Namibia-Russia relations', 'namibia-russia relations', 'Namibia-Russia_relations']",http://dbpedia.org/resource/Namibia-Russia_relations,0,0
Namibia,English,102.6,giu-90,Nangolo Mbumba,Windhoek,1.249,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['namibia-sweden_relations', 'namibia- sweden relations', 'Namibia-Sweden relations', 'Namibia- Sweden relations', 'namibia-sweden relations', 'Namibia-Sweden_relations']",http://dbpedia.org/resource/Namibia-Sweden_relations,0,0
Namibia,English,103.6,lug-90,Nangolo Mbumba,Windhoek,1.250,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['C12 road (Namibia)', 'C12_road_(Namibia)', 'c12_road_(namibia)', 'c12 road (namibia)', 'c12 road ( namibia)', 'C12 road ( Namibia)']",http://dbpedia.org/resource/C12_road_(Namibia),0,0
Namibia,English,104.6,ago-90,Nangolo Mbumba,Windhoek,1.251,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Namibia-Zimbabwe_relations', 'namibia-zimbabwe_relations', 'namibia-zimbabwe relations', 'Namibia- Zimbabwe relations', 'namibia- zimbabwe relations', 'Namibia-Zimbabwe relations']",http://dbpedia.org/resource/Namibia-Zimbabwe_relations,0,0
Namibia,English,105.6,set-90,Nangolo Mbumba,Windhoek,1.252,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['B4 road ( Namibia)', 'b4_road_(namibia)', 'b4 road ( namibia)', 'B4_road_(Namibia)', 'B4 road (Namibia)', 'b4 road (namibia)']",http://dbpedia.org/resource/B4_road_(Namibia),0,0
Namibia,English,106.6,ott-90,Nangolo Mbumba,Windhoek,1.253,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['B5 road ( Namibia)', 'B5_road_(Namibia)', 'b5_road_(namibia)', 'b5 road ( namibia)', 'B5 road (Namibia)', 'b5 road (namibia)']",http://dbpedia.org/resource/B5_road_(Namibia),0,0
Namibia,English,107.6,nov-90,Nangolo Mbumba,Windhoek,1.254,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['b7_road_(namibia)', 'b7 road (namibia)', 'B7 road ( Namibia)', 'B7_road_(Namibia)', 'B7 road (Namibia)', 'b7 road ( namibia)']",http://dbpedia.org/resource/B7_road_(Namibia),0,0
Namibia,English,108.6,dic-90,Nangolo Mbumba,Windhoek,1.255,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['C13 road ( Namibia)', 'C13 road (Namibia)', 'C13_road_(Namibia)', 'c13 road (namibia)', 'c13 road ( namibia)', 'c13_road_(namibia)']",http://dbpedia.org/resource/C13_road_(Namibia),0,0
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Niger, Niger', 'Niger,_Niger', 'niger, niger', 'niger,_niger']","http://dbpedia.org/resource/Niger,_Niger",1,0
Niger,French,49.3,set-60,Ahmadou Mayaki,Niamey,734,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Niger', 'niger']",http://dbpedia.org/resource/Niger,0,1
Niger,French,50.3,ott-60,Ahmadou Mayaki,Niamey,735,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Arewa_(Niger)', 'Arewa (Niger)', 'Arewa ( Niger)', 'arewa_(niger)', 'arewa ( niger)', 'arewa (niger)']",http://dbpedia.org/resource/Arewa_(Niger),0,0
Niger,French,51.3,nov-60,Ahmadou Mayaki,Niamey,736,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['niger-nigeria relations', 'niger-nigeria_relations', 'Niger- Nigeria relations', 'niger- nigeria relations', 'Niger-Nigeria_relations', 'Niger-Nigeria relations']",http://dbpedia.org/resource/Niger-Nigeria_relations,0,0
Niger,French,52.3,dic-60,Ahmadou Mayaki,Niamey,737,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['niger-congo_homeland', 'Niger-Congo homeland', 'Niger- Congo homeland', 'niger- congo homeland', 'niger-congo homeland', 'Niger-Congo_homeland']",http://dbpedia.org/resource/Niger-Congo_homeland,0,0
Niger,French,53.3,gen-61,Ahmadou Mayaki,Niamey,738,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['republic day ( niger)', 'republic_day_(niger)', 'Republic Day ( Niger)', 'republic day (niger)', 'Republic_Day_(Niger)', 'Republic Day (Niger)']",http://dbpedia.org/resource/Republic_Day_(Niger),0,0
Niger,French,54.3,feb-61,Ahmadou Mayaki,Niamey,739,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['gaya_airport_(niger)', 'Gaya_Airport_(Niger)', 'Gaya Airport ( Niger)', 'Gaya Airport (Niger)', 'gaya airport ( niger)', 'gaya airport (niger)']",http://dbpedia.org/resource/Gaya_Airport_(Niger),0,0
Niger,French,55.3,mar-61,Ahmadou Mayaki,Niamey,740,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['niger (african region)', 'Niger ( African Region)', 'niger_(african_region)', 'niger ( african region)', 'Niger (African Region)', 'Niger_(African_Region)']",http://dbpedia.org/resource/Niger_(African_Region),0,0
Niger,French,56.3,apr-61,Ahmadou Mayaki,Niamey,741,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['o._niger', 'O. niger', 'o. niger', 'O._niger']",http://dbpedia.org/resource/O._niger,0,0
Niger,French,57.3,mag-61,Ahmadou Mayaki,Niamey,742,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['a. niger', 'A. niger', 'A._niger', 'a._niger']",http://dbpedia.org/resource/A._niger,0,0
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Baro (Nigeria)', 'baro ( nigeria)', 'Baro_(Nigeria)', 'baro (nigeria)', 'Baro ( Nigeria)', 'baro_(nigeria)']",http://dbpedia.org/resource/Baro_(Nigeria),1,0
