product,url product lookup,product__URI,company,company__URI,industry,industry__URI,location,location__URI,revenue,country,country__URI
Fruit,http://dbpedia.org/resource/Samara_(fruit),http://dbpedia.org/resource/Fruit,Gartnerhallen,http://dbpedia.org/resource/Gartnerhallen,Food processing,http://dbpedia.org/resource/Food_processing,Oslo,http://dbpedia.org/resource/Oslo,900000000.0,Norway,http://dbpedia.org/resource/Norway
Fruit,http://dbpedia.org/resource/Fruit,http://dbpedia.org/resource/Fruit,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Fruit,http://dbpedia.org/resource/Fruit,http://dbpedia.org/resource/Fruit,Gartnerhallen,http://dbpedia.org/resource/Gartnerhallen,Food processing,http://dbpedia.org/resource/Food_processing,Oslo,http://dbpedia.org/resource/Oslo,900000000.0,Norway,http://dbpedia.org/resource/Norway
Fruit,http://dbpedia.org/resource/Peel_(fruit),http://dbpedia.org/resource/Fruit,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Fruit,http://dbpedia.org/resource/Peel_(fruit),http://dbpedia.org/resource/Fruit,Gartnerhallen,http://dbpedia.org/resource/Gartnerhallen,Food processing,http://dbpedia.org/resource/Food_processing,Oslo,http://dbpedia.org/resource/Oslo,900000000.0,Norway,http://dbpedia.org/resource/Norway
Fruit,http://dbpedia.org/resource/Nut_(fruit),http://dbpedia.org/resource/Fruit,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Fruit,http://dbpedia.org/resource/Nut_(fruit),http://dbpedia.org/resource/Fruit,Gartnerhallen,http://dbpedia.org/resource/Gartnerhallen,Food processing,http://dbpedia.org/resource/Food_processing,Oslo,http://dbpedia.org/resource/Oslo,900000000.0,Norway,http://dbpedia.org/resource/Norway
Fruit,http://dbpedia.org/resource/Mandora_(fruit),http://dbpedia.org/resource/Fruit,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Fruit,http://dbpedia.org/resource/Mandora_(fruit),http://dbpedia.org/resource/Fruit,Gartnerhallen,http://dbpedia.org/resource/Gartnerhallen,Food processing,http://dbpedia.org/resource/Food_processing,Oslo,http://dbpedia.org/resource/Oslo,900000000.0,Norway,http://dbpedia.org/resource/Norway
Fruit,http://dbpedia.org/resource/Follicle_(fruit),http://dbpedia.org/resource/Fruit,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Fruit,http://dbpedia.org/resource/Follicle_(fruit),http://dbpedia.org/resource/Fruit,Gartnerhallen,http://dbpedia.org/resource/Gartnerhallen,Food processing,http://dbpedia.org/resource/Food_processing,Oslo,http://dbpedia.org/resource/Oslo,900000000.0,Norway,http://dbpedia.org/resource/Norway
Pizza,http://dbpedia.org/resource/Pizza_Pizza,http://dbpedia.org/resource/Pizza,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Pizza,http://dbpedia.org/resource/Pizza_(EP),http://dbpedia.org/resource/Pizza,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Pizza,http://dbpedia.org/resource/Pizza-La,http://dbpedia.org/resource/Pizza,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Pizza,http://dbpedia.org/resource/Tombstone_(pizza),http://dbpedia.org/resource/Pizza,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Pizza,http://dbpedia.org/resource/Pizza,http://dbpedia.org/resource/Pizza,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Pizza,http://dbpedia.org/resource/Pizza_(TV_series),http://dbpedia.org/resource/Pizza,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Pizza,http://dbpedia.org/resource/Mr._Pizza,http://dbpedia.org/resource/Pizza,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Pizza,http://dbpedia.org/resource/Pizza-ghetti,http://dbpedia.org/resource/Pizza,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Pizza,http://dbpedia.org/resource/Pizza_(album),http://dbpedia.org/resource/Pizza,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Pizza,http://dbpedia.org/resource/Pizza_Nova,http://dbpedia.org/resource/Pizza,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Starch,http://dbpedia.org/resource/Retrogradation_(starch),http://dbpedia.org/resource/Starch,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Starch,http://dbpedia.org/resource/Starch,http://dbpedia.org/resource/Starch,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Starch,http://dbpedia.org/resource/Starch_production,http://dbpedia.org/resource/Starch,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Starch,http://dbpedia.org/resource/Potato_starch,http://dbpedia.org/resource/Starch,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Starch,http://dbpedia.org/resource/Corn_starch,http://dbpedia.org/resource/Starch,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Starch,http://dbpedia.org/resource/Resistant_starch,http://dbpedia.org/resource/Starch,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Starch,http://dbpedia.org/resource/Starch_phosphorylase,http://dbpedia.org/resource/Starch,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Starch,http://dbpedia.org/resource/Starch_(game),http://dbpedia.org/resource/Starch,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Starch,http://dbpedia.org/resource/Modified_starch,http://dbpedia.org/resource/Starch,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Starch,http://dbpedia.org/resource/Starch_gelatinization,http://dbpedia.org/resource/Starch,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen_food,http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen_(EP),http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen_(House),http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen:_Olaf's_Quest,http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen_(Madonna_song),http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen_(Delain_song),http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen_(album),http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen_(franchise),http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen_(soundtrack),http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen,http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen food,http://dbpedia.org/resource/Frozen_Head,http://dbpedia.org/resource/Frozen_food,Südzucker,http://dbpedia.org/resource/Südzucker,Food processing,http://dbpedia.org/resource/Food_processing,Mannheim,http://dbpedia.org/resource/Mannheim,7735000000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Heat_shield,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Faye_HeavyShield,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Diffuser_(heat),http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Heat,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Heat-Ray,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Heat–Knicks_rivalry,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Heat-affected_zone,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Heat-labile_enterotoxin,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/EliteXC:_Heat,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Heat-shrink_tubing,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Heat-only_boiler_station,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Heat shield,http://dbpedia.org/resource/Heat-shrinkable_sleeve,http://dbpedia.org/resource/Heat_shield,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Exhaust_system,http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Exhaust_(album),http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Exhaust,http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Exhaust_(band),http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Exhaust_brake,http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Lemaître_exhaust,http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Exhaust_system,http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Tuned_exhaust,http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Exhaust_mixer,http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Diesel_exhaust,http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Exhaust system,http://dbpedia.org/resource/Exhaust_gas,http://dbpedia.org/resource/Exhaust_system,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,http://dbpedia.org/resource/U.S._Auto_Parts,http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,http://dbpedia.org/resource/Auto-Sleepers,http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,http://dbpedia.org/resource/Auto-Wheel,http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,http://dbpedia.org/resource/Auto-Mixte,http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,http://dbpedia.org/resource/Auto-Latex_Equations,http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,"http://dbpedia.org/resource/Auto,_West_Virginia",http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,http://dbpedia.org/resource/Auto-Saharan_Company,http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,http://dbpedia.org/resource/Auto-destructive_art,http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,http://dbpedia.org/resource/Auto-Transportes_Banderilla,http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,http://dbpedia.org/resource/Escuderia_TEC-Auto,http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Auto parts,http://dbpedia.org/resource/Auto-Tune,http://dbpedia.org/resource/Auto_parts,ElringKlinger,http://dbpedia.org/resource/ElringKlinger,Manufacturing,http://dbpedia.org/resource/Manufacturing,Dettingen an der Erms,http://dbpedia.org/resource/Dettingen_an_der_Erms,795700000.0,Germany,http://dbpedia.org/resource/Germany
Folding bicycle,http://dbpedia.org/resource/Folding_bicycle,http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Folding bicycle,http://dbpedia.org/resource/Folding@home,http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Folding bicycle,http://dbpedia.org/resource/Wet-folding,http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Folding bicycle,http://dbpedia.org/resource/E-folding,http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Folding bicycle,http://dbpedia.org/resource/Folding,http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Folding bicycle,http://dbpedia.org/resource/Folding_(DSP_implementation),http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Folding bicycle,http://dbpedia.org/resource/Folding_machine,http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Folding bicycle,http://dbpedia.org/resource/Folding_editor,http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Folding bicycle,http://dbpedia.org/resource/Folding_(chemistry),http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Folding bicycle,http://dbpedia.org/resource/Folding_boat,http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Folding bicycle,http://dbpedia.org/resource/Folding_camera,http://dbpedia.org/resource/Folding_bicycle,Brompton Bicycle,http://dbpedia.org/resource/Brompton_Bicycle,Manufacturing,http://dbpedia.org/resource/Manufacturing,Brentford,http://dbpedia.org/resource/Brentford,10000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
